League,Y,Franchise,Team,G,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,OFF,DEF,REB,AST,STL,BLK,TO,PF,PTS,avgFGM,avgFGA,avgFG%,avg3FGM,avg3FGA,avg3FG%,avgFTM,avgFTA,avgFT%,avgOFF,avgDEF,avgREB,avgAST,avgSTL,avgBLK,avgTO,avgPF,avgPTS
NBA,1998,Orlando Magic,ORL,50,1687,3943,0.43,223,675,0.33,876,1252,0.7,688,1445,2133,1067,496,213,819,935,4473,33.7,78.9,0.43,4.5,13.5,0.33,17.5,25.0,0.7,13.8,28.9,42.7,21.3,9.9,4.3,16.4,18.7,89.5
NBA,1998,Philadelphia 76ers,PHI,50,1656,3883,0.43,98,371,0.26,1073,1486,0.72,729,1428,2157,934,542,271,822,1152,4483,33.1,77.7,0.43,2,7.4,0.26,21.5,29.7,0.72,14.6,28.6,43.1,18.7,10.8,5.4,16.4,23.0,89.7
NBA,1998,Phoenix Suns,PHO,50,1797,4004,0.45,261,702,0.37,924,1215,0.76,598,1418,2016,1249,444,200,681,1022,4779,35.9,80.1,0.45,5.2,14,0.37,18.5,24.3,0.76,12,28.4,40.3,25.0,8.9,4,13.6,20.4,95.6
NBA,1998,Portland Trail Blazers,POR,50,1747,3956,0.44,246,675,0.36,1002,1349,0.74,646,1570,2216,1073,411,290,771,1126,4742,34.9,79.1,0.44,4.9,13.5,0.36,20.0,27.0,0.74,12.9,31.4,44.3,21.5,8.2,5.8,15.4,22.5,94.8
NBA,1998,Sacramento Kings,SAC,50,1918,4307,0.45,290,943,0.31,883,1293,0.68,706,1573,2279,1129,444,232,842,1016,5009,38.4,86.1,0.45,5.8,18.9,0.31,17.7,25.9,0.68,14.1,31.5,45.6,22.6,8.9,4.6,16.8,20.3,100.2
NBA,1998,San Antonio Spurs,SAS,50,1740,3812,0.46,172,521,0.33,988,1415,0.7,614,1584,2198,1101,421,351,759,1010,4640,34.8,76.2,0.46,3.4,10.4,0.33,19.8,28.3,0.7,12.3,31.7,44,22.0,8.4,7,15.2,20.2,92.8
NBA,1998,Toronto Raptors,TOR,50,1660,3940,0.42,226,662,0.34,1011,1330,0.76,712,1447,2159,1036,439,321,799,1139,4557,33.2,78.8,0.42,4.5,13.2,0.34,20.2,26.6,0.76,14.2,28.9,43.2,20.7,8.8,6.4,16,22.8,91.1
NBA,1998,Utah Jazz,UTA,50,1684,3620,0.47,140,388,0.36,1158,1510,0.77,555,1508,2063,1204,398,276,814,1133,4666,33.7,72.4,0.47,2.8,7.8,0.36,23.2,30.2,0.77,11.1,30.2,41.3,24.1,8,5.5,16.3,22.7,93.3
NBA,1998,Washington Wizards,WAS,50,1768,3969,0.45,179,580,0.31,845,1198,0.71,595,1403,1998,1064,393,193,736,1151,4560,35.4,79.4,0.45,3.6,11.6,0.31,16.9,24.0,0.71,11.9,28.1,40,21.3,7.9,3.9,14.7,23.0,91.2
NBA,1999,Atlanta Hawks,ATL,82,3000,6807,0.44,258,814,0.32,1477,1987,0.74,1146,2570,3716,1548,500,461,1266,1718,7735,36.6,83.0,0.44,3.1,9.9,0.32,18.0,24.2,0.74,14,31.3,45.3,18.9,6.1,5.6,15.4,21.0,94.3
NBA,1999,Boston Celtics,BOS,82,3054,6880,0.44,417,1260,0.33,1621,2175,0.75,1108,2420,3528,1741,795,286,1259,2223,8146,37.2,83.9,0.44,5.1,15.4,0.33,19.8,26.5,0.75,13.5,29.5,43,21.2,9.7,3.5,15.4,27.1,99.3
NBA,1999,Brooklyn Nets,NJN,82,2979,6881,0.43,477,1374,0.35,1601,2041,0.78,1040,2315,3355,1688,720,393,1119,1913,8036,36.3,83.9,0.43,5.8,16.8,0.35,19.5,24.9,0.78,12.7,28.2,40.9,20.6,8.8,4.8,13.6,23.3,98.0
NBA,1999,Charlotte Hornets,CHA,82,2935,6533,0.45,339,1001,0.34,1863,2458,0.76,884,2635,3519,2023,732,480,1206,1670,8072,35.8,79.7,0.45,4.1,12.2,0.34,22.7,30.0,0.76,10.8,32.1,42.9,24.7,8.9,5.9,14.7,20.4,98.4
NBA,1999,Chicago Bulls,CHI,82,2565,6180,0.42,340,1032,0.33,1482,2089,0.71,1032,2323,3355,1645,646,383,1557,1908,6952,31.3,75.4,0.42,4.1,12.6,0.33,18.1,25.5,0.71,12.6,28.3,40.9,20.1,7.9,4.7,19,23.3,84.8
NBA,1999,Cleveland Cavaliers,CLE,82,2977,6734,0.44,343,919,0.37,1653,2205,0.75,1010,2499,3509,1941,715,363,1427,2219,7950,36.3,82.1,0.44,4.2,11.2,0.37,20.2,26.9,0.75,12.3,30.5,42.8,23.7,8.7,4.4,17.4,27.1,97.0
NBA,1999,Dallas Mavericks,DAL,82,3195,7047,0.45,519,1326,0.39,1407,1751,0.8,931,2444,3375,1810,592,416,1124,1770,8316,39.0,85.9,0.45,6.3,16.2,0.39,17.2,21.4,0.8,11.4,29.8,41.2,22.1,7.2,5.1,13.7,21.6,101.4
NBA,1999,Denver Nuggets,DEN,82,3057,6911,0.44,470,1397,0.34,1531,2116,0.72,1073,2590,3663,1911,554,618,1281,1962,8115,37.3,84.3,0.44,5.7,17,0.34,18.7,25.8,0.72,13.1,31.6,44.7,23.3,6.8,7.5,15.6,23.9,99.0
NBA,1999,Detroit Pistons,DET,82,3044,6635,0.46,439,1223,0.36,1956,2506,0.78,917,2458,3375,1707,665,273,1288,2011,8483,37.1,80.9,0.46,5.4,14.9,0.36,23.9,30.6,0.78,11.2,30,41.2,20.8,8.1,3.3,15.7,24.5,103.5
NBA,1999,Golden State Warriors,GSW,82,2996,7140,0.42,345,1069,0.32,1497,2147,0.7,1300,2438,3738,1851,731,356,1302,2043,7834,36.5,87.1,0.42,4.2,13,0.32,18.3,26.2,0.7,15.9,29.7,45.6,22.6,8.9,4.3,15.9,24.9,95.5
NBA,1999,Houston Rockets,HOU,82,3001,6664,0.45,581,1625,0.36,1573,2145,0.73,1008,2586,3594,1774,613,438,1425,1663,8156,36.6,81.3,0.45,7.1,19.8,0.36,19.2,26.2,0.73,12.3,31.5,43.8,21.6,7.5,5.3,17.4,20.3,99.5
NBA,1999,Indiana Pacers,IND,82,3047,6640,0.46,583,1487,0.39,1629,2008,0.81,842,2612,3454,1857,559,422,1159,1786,8306,37.2,81.0,0.46,7.1,18.1,0.39,19.9,24.5,0.81,10.3,31.9,42.1,22.6,6.8,5.1,14.1,21.8,101.3
NBA,1999,Los Angeles Clippers,LAC,82,2877,6757,0.43,429,1267,0.34,1363,1826,0.75,955,2377,3332,1479,578,494,1325,1821,7546,35.1,82.4,0.43,5.2,15.5,0.34,16.6,22.3,0.75,11.6,29,40.6,18.0,7,6,16.2,22.2,92.0
NBA,1999,Los Angeles Lakers,LAL,82,3137,6836,0.46,344,1047,0.33,1649,2368,0.7,1117,2738,3855,1921,613,534,1143,1841,8267,38.3,83.4,0.46,4.2,12.8,0.33,20.1,28.9,0.7,13.6,33.4,47,23.4,7.5,6.5,13.9,22.5,100.8
NBA,1999,Memphis Grizzlies,VAN,82,2892,6441,0.45,324,898,0.36,1594,2060,0.77,1005,2324,3329,1700,608,346,1381,1881,7702,35.3,78.5,0.45,4,11,0.36,19.4,25.1,0.77,12.3,28.3,40.6,20.7,7.4,4.2,16.8,22.9,93.9
NBA,1999,Miami Heat,MIA,82,2974,6462,0.46,446,1202,0.37,1345,1827,0.74,921,2619,3540,1931,582,524,1231,1947,7739,36.3,78.8,0.46,5.4,14.7,0.37,16.4,22.3,0.74,11.2,31.9,43.2,23.5,7.1,6.4,15,23.7,94.4
NBA,1999,Milwaukee Bucks,MIL,82,3174,6827,0.46,394,1069,0.37,1558,1982,0.79,1016,2373,3389,1852,671,381,1230,2020,8300,38.7,83.3,0.46,4.8,13,0.37,19.0,24.2,0.79,12.4,28.9,41.3,22.6,8.2,4.6,15,24.6,101.2
NBA,1999,Minnesota Timberwolves,MIN,82,3226,6910,0.47,248,716,0.35,1379,1769,0.78,1016,2471,3487,2205,622,444,1139,1913,8079,39.3,84.3,0.47,3,8.7,0.35,16.8,21.6,0.78,12.4,30.1,42.5,26.9,7.6,5.4,13.9,23.3,98.5
NBA,1999,New York Knicks,NYK,82,2897,6374,0.45,351,937,0.37,1410,1805,0.78,802,2521,3323,1588,515,349,1201,1983,7555,35.3,77.7,0.45,4.3,11.4,0.37,17.2,22.0,0.78,9.8,30.7,40.5,19.4,6.3,4.3,14.6,24.2,92.1
NBA,1999,Oklahoma City Thunder,SEA,82,3108,6946,0.45,546,1611,0.34,1363,1960,0.7,1042,2483,3525,1878,657,345,1152,1776,8125,37.9,84.7,0.45,6.7,19.6,0.34,16.6,23.9,0.7,12.7,30.3,43,22.9,8,4.2,14,21.7,99.1
NBA,1999,Orlando Magic,ORL,82,3169,7014,0.45,294,870,0.34,1574,2142,0.73,1145,2540,3685,1709,743,467,1443,1967,8206,38.6,85.5,0.45,3.6,10.6,0.34,19.2,26.1,0.73,14,31,44.9,20.8,9.1,5.7,17.6,24.0,100.1
NBA,1999,Philadelphia 76ers,PHI,82,2993,6776,0.44,208,643,0.32,1577,2226,0.71,1147,2468,3615,1817,791,386,1284,1939,7771,36.5,82.6,0.44,2.5,7.8,0.32,19.2,27.1,0.71,14,30.1,44.1,22.2,9.6,4.7,15.7,23.6,94.8
NBA,1999,Phoenix Suns,PHO,82,3093,6771,0.46,458,1246,0.37,1467,1934,0.76,1022,2558,3580,2098,744,433,1368,1973,8111,37.7,82.6,0.46,5.6,15.2,0.37,17.9,23.6,0.76,12.5,31.2,43.7,25.6,9.1,5.3,16.7,24.1,98.9
NBA,1999,Portland Trail Blazers,POR,82,3021,6430,0.47,407,1128,0.36,1542,2029,0.76,966,2560,3526,1925,633,396,1243,1865,7991,36.8,78.4,0.47,5,13.8,0.36,18.8,24.7,0.76,11.8,31.2,43,23.5,7.7,4.8,15.2,22.7,97.5
NBA,1999,Sacramento Kings,SAC,82,3276,7288,0.45,534,1656,0.32,1521,2016,0.75,1056,2635,3691,1953,787,381,1325,1729,8607,40.0,88.9,0.45,6.5,20.2,0.32,18.5,24.6,0.75,12.9,32.1,45,23.8,9.6,4.6,16.2,21.1,105.0
NBA,1999,San Antonio Spurs,SAS,82,2952,6393,0.46,330,882,0.37,1652,2214,0.75,927,2666,3593,1819,614,551,1233,1716,7886,36.0,78.0,0.46,4,10.8,0.37,20.1,27.0,0.75,11.3,32.5,43.8,22.2,7.5,6.7,15,20.9,96.2
NBA,1999,Toronto Raptors,TOR,82,2980,6882,0.43,425,1171,0.36,1583,2068,0.77,1098,2449,3547,1947,666,544,1137,1989,7968,36.3,83.9,0.43,5.2,14.3,0.36,19.3,25.2,0.77,13.4,29.9,43.3,23.7,8.1,6.6,13.9,24.3,97.2
NBA,1999,Utah Jazz,UTA,82,2962,6380,0.46,329,854,0.39,1661,2150,0.77,936,2426,3362,2041,629,446,1220,2013,7914,36.1,77.8,0.46,4,10.4,0.39,20.3,26.2,0.77,11.4,29.6,41,24.9,7.7,5.4,14.9,24.5,96.5
NBA,1999,Washington Wizards,WAS,82,3010,6681,0.45,335,890,0.38,1566,2107,0.74,1064,2438,3502,1771,593,383,1320,2149,7921,36.7,81.5,0.45,4.1,10.9,0.38,19.1,25.7,0.74,13,29.7,42.7,21.6,7.2,4.7,16.1,26.2,96.6
NBA,2000,Atlanta Hawks,ATL,82,2876,6668,0.43,333,933,0.36,1374,1811,0.76,1028,2490,3518,1559,634,387,1368,1863,7459,35.1,81.3,0.43,4.1,11.4,0.36,16.8,22.1,0.76,12.5,30.4,42.9,19.0,7.7,4.7,16.7,22.7,91.0
NBA,2000,Boston Celtics,BOS,82,2773,6485,0.43,592,1633,0.36,1621,2190,0.74,897,2367,3264,1708,769,336,1285,1952,7759,33.8,79.1,0.43,7.2,19.9,0.36,19.8,26.7,0.74,10.9,28.9,39.8,20.8,9.4,4.1,15.7,23.8,94.6
NBA,2000,Brooklyn Nets,NJN,82,2781,6550,0.42,361,1084,0.33,1629,2146,0.76,909,2337,3246,1603,649,407,1208,1982,7552,33.9,79.9,0.42,4.4,13.2,0.33,19.9,26.2,0.76,11.1,28.5,39.6,19.5,7.9,5,14.7,24.2,92.1
NBA,2000,Charlotte Hornets,CHA,82,2800,6501,0.43,340,984,0.35,1599,2146,0.75,1033,2608,3641,1900,665,455,1183,1753,7539,34.1,79.3,0.43,4.1,12,0.35,19.5,26.2,0.75,12.6,31.8,44.4,23.2,8.1,5.5,14.4,21.4,91.9
NBA,2000,Chicago Bulls,CHI,82,2721,6411,0.42,329,950,0.35,1410,1909,0.74,926,2260,3186,1810,675,379,1292,1902,7181,33.2,78.2,0.42,4,11.6,0.35,17.2,23.3,0.74,11.3,27.6,38.9,22.1,8.2,4.6,15.8,23.2,87.6
NBA,2000,Cleveland Cavaliers,CLE,82,2890,6532,0.44,220,659,0.33,1561,2040,0.77,1015,2440,3455,1708,642,436,1350,1904,7561,35.2,79.7,0.44,2.7,8,0.33,19.0,24.9,0.77,12.4,29.8,42.1,20.8,7.8,5.3,16.5,23.2,92.2
NBA,2000,Dallas Mavericks,DAL,82,3085,6716,0.46,517,1357,0.38,1552,1954,0.79,831,2571,3402,1740,618,492,1141,1907,8239,37.6,81.9,0.46,6.3,16.5,0.38,18.9,23.8,0.79,10.1,31.4,41.5,21.2,7.5,6,13.9,23.3,100.5
NBA,2000,Denver Nuggets,DEN,82,2979,6877,0.43,512,1444,0.35,1448,1964,0.74,1044,2583,3627,1970,552,538,1136,1820,7918,36.3,83.9,0.43,6.2,17.6,0.35,17.7,24.0,0.74,12.7,31.5,44.2,24.0,6.7,6.6,13.9,22.2,96.6
NBA,2000,Detroit Pistons,DET,82,2919,6880,0.42,389,1112,0.35,1610,2233,0.72,1108,2626,3734,1629,613,447,1304,1955,7837,35.6,83.9,0.42,4.7,13.6,0.35,19.6,27.2,0.72,13.5,32,45.5,19.9,7.5,5.5,15.9,23.8,95.6
NBA,2000,Golden State Warriors,GSW,82,2937,7175,0.41,282,964,0.29,1428,2024,0.71,1345,2385,3730,1788,742,410,1301,1727,7584,35.8,87.5,0.41,3.4,11.8,0.29,17.4,24.7,0.71,16.4,29.1,45.5,21.8,9,5,15.9,21.1,92.5
NBA,2000,Houston Rockets,HOU,82,2943,6494,0.45,504,1412,0.36,1582,2086,0.76,919,2524,3443,1613,587,358,1204,1657,7972,35.9,79.2,0.45,6.1,17.2,0.36,19.3,25.4,0.76,11.2,30.8,42,19.7,7.2,4.4,14.7,20.2,97.2
NBA,2000,Indiana Pacers,IND,82,2828,6431,0.44,396,1159,0.34,1539,2009,0.77,921,2595,3516,1763,563,487,1244,1926,7591,34.5,78.4,0.44,4.8,14.1,0.34,18.8,24.5,0.77,11.2,31.6,42.9,21.5,6.9,5.9,15.2,23.5,92.6
NBA,2000,Los Angeles Clippers,LAC,82,2896,6467,0.45,360,1063,0.34,1429,2061,0.69,962,2559,3521,1585,490,513,1293,1775,7581,35.3,78.9,0.45,4.4,13,0.34,17.4,25.1,0.69,11.7,31.2,42.9,19.3,6,6.3,15.8,21.6,92.5
NBA,2000,Los Angeles Lakers,LAL,82,3109,6685,0.47,439,1275,0.34,1594,2333,0.68,1085,2583,3668,1888,564,490,1184,1872,8251,37.9,81.5,0.47,5.4,15.5,0.34,19.4,28.5,0.68,13.2,31.5,44.7,23.0,6.9,6,14.4,22.8,100.6
NBA,2000,Memphis Grizzlies,VAN,82,2870,6539,0.44,325,947,0.34,1457,1892,0.77,894,2431,3325,1899,586,359,1291,1733,7522,35.0,79.7,0.44,4,11.5,0.34,17.8,23.1,0.77,10.9,29.6,40.5,23.2,7.1,4.4,15.7,21.1,91.7
NBA,2000,Miami Heat,MIA,82,2694,6258,0.43,478,1384,0.35,1423,1874,0.76,813,2435,3248,1630,633,304,1122,1726,7289,32.9,76.3,0.43,5.8,16.9,0.35,17.4,22.9,0.76,9.9,29.7,39.6,19.9,7.7,3.7,13.7,21.0,88.9
NBA,2000,Milwaukee Bucks,MIL,82,3112,6798,0.46,562,1481,0.38,1474,1874,0.79,975,2500,3475,1844,672,386,1123,1928,8260,38.0,82.9,0.46,6.9,18.1,0.38,18.0,22.9,0.79,11.9,30.5,42.4,22.5,8.2,4.7,13.7,23.5,100.7
NBA,2000,Minnesota Timberwolves,MIN,82,3148,6871,0.46,322,901,0.36,1364,1737,0.79,1002,2470,3472,2083,682,456,1136,1900,7982,38.4,83.8,0.46,3.9,11,0.36,16.6,21.2,0.79,12.2,30.1,42.3,25.4,8.3,5.6,13.9,23.2,97.3
NBA,2000,New York Knicks,NYK,82,2755,6198,0.44,391,1115,0.35,1374,1727,0.8,773,2524,3297,1520,545,346,1189,1863,7275,33.6,75.6,0.44,4.8,13.6,0.35,16.8,21.1,0.8,9.4,30.8,40.2,18.5,6.6,4.2,14.5,22.7,88.7
NBA,2000,Oklahoma City Thunder,SEA,82,3029,6649,0.46,466,1169,0.4,1454,1986,0.73,999,2422,3421,1792,657,409,1252,1733,7978,36.9,81.1,0.46,5.7,14.3,0.4,17.7,24.2,0.73,12.2,29.5,41.7,21.9,8,5,15.3,21.1,97.3
NBA,2000,Orlando Magic,ORL,82,3013,6873,0.44,490,1346,0.36,1476,2068,0.71,1069,2450,3519,1803,674,481,1245,2071,7992,36.7,83.8,0.44,6,16.4,0.36,18.0,25.2,0.71,13,29.9,42.9,22.0,8.2,5.9,15.2,25.3,97.5
NBA,2000,Philadelphia 76ers,PHI,82,2902,6487,0.45,262,803,0.33,1697,2277,0.75,1075,2600,3675,1692,690,408,1292,1673,7763,35.4,79.1,0.45,3.2,9.8,0.33,20.7,27.8,0.75,13.1,31.7,44.8,20.6,8.4,5,15.8,20.4,94.7
NBA,2000,Phoenix Suns,PHO,82,2944,6757,0.44,332,1054,0.31,1490,1973,0.76,970,2529,3499,1905,775,429,1250,1864,7710,35.9,82.4,0.44,4,12.9,0.31,18.2,24.1,0.76,11.8,30.8,42.7,23.2,9.5,5.2,15.2,22.7,94.0
NBA,2000,Portland Trail Blazers,POR,82,3004,6417,0.47,369,1057,0.35,1447,1899,0.76,960,2481,3441,1963,672,419,1257,1745,7824,36.6,78.3,0.47,4.5,12.9,0.35,17.6,23.2,0.76,11.7,30.3,42,23.9,8.2,5.1,15.3,21.3,95.4
NBA,2000,Sacramento Kings,SAC,82,3132,6969,0.45,479,1353,0.35,1600,2075,0.77,987,2705,3692,1852,793,432,1221,1596,8343,38.2,85.0,0.45,5.8,16.5,0.35,19.5,25.3,0.77,12,33,45,22.6,9.7,5.3,14.9,19.5,101.7
NBA,2000,San Antonio Spurs,SAS,82,2884,6262,0.46,445,1094,0.41,1673,2340,0.71,902,2712,3614,1778,568,576,1145,1551,7886,35.2,76.4,0.46,5.4,13.3,0.41,20.4,28.5,0.71,11,33.1,44.1,21.7,6.9,7,14,18.9,96.2
NBA,2000,Toronto Raptors,TOR,82,3048,6972,0.44,429,1164,0.37,1482,1984,0.75,1118,2529,3647,2004,599,519,1080,1745,8007,37.2,85.0,0.44,5.2,14.2,0.37,18.1,24.2,0.75,13.6,30.8,44.5,24.4,7.3,6.3,13.2,21.3,97.6
NBA,2000,Utah Jazz,UTA,82,2960,6289,0.47,325,852,0.38,1714,2280,0.75,943,2383,3326,2110,661,463,1296,2107,7959,36.1,76.7,0.47,4,10.4,0.38,20.9,27.8,0.75,11.5,29.1,40.6,25.7,8.1,5.6,15.8,25.7,97.1
NBA,2000,Washington Wizards,WAS,82,2833,6453,0.44,275,848,0.32,1704,2245,0.76,1016,2370,3386,1647,630,383,1391,1913,7645,34.5,78.7,0.44,3.4,10.3,0.32,20.8,27.4,0.76,12.4,28.9,41.3,20.1,7.7,4.7,17,23.3,93.2
NBA,2001,Atlanta Hawks,ATL,82,2901,6610,0.44,423,1194,0.35,1486,1942,0.77,955,2445,3400,1656,667,350,1275,1702,7711,35.4,80.6,0.44,5.2,14.6,0.35,18.1,23.7,0.77,11.6,29.8,41.5,20.2,8.1,4.3,15.5,20.8,94.0
NBA,2001,Boston Celtics,BOS,82,2852,6731,0.42,699,1946,0.36,1498,1960,0.76,891,2570,3461,1722,793,292,1114,1776,7901,34.8,82.1,0.42,8.5,23.7,0.36,18.3,23.9,0.76,10.9,31.3,42.2,21.0,9.7,3.6,13.6,21.7,96.4
NBA,2001,Brooklyn Nets,NJN,82,3042,6816,0.45,403,1194,0.34,1402,1907,0.74,1039,2515,3554,1990,716,490,1189,1734,7889,37.1,83.1,0.45,4.9,14.6,0.34,17.1,23.3,0.74,12.7,30.7,43.3,24.3,8.7,6,14.5,21.1,96.2
NBA,2001,Charlotte Hornets,CHA,82,2893,6580,0.44,346,994,0.35,1568,2105,0.74,1059,2505,3564,1759,653,456,1150,1747,7700,35.3,80.2,0.44,4.2,12.1,0.35,19.1,25.7,0.74,12.9,30.5,43.5,21.5,8,5.6,14,21.3,93.9
NBA,2001,Chicago Bulls,CHI,82,2811,6491,0.43,300,868,0.35,1413,1958,0.72,924,2359,3283,1817,633,361,1252,1834,7335,34.3,79.2,0.43,3.7,10.6,0.35,17.2,23.9,0.72,11.3,28.8,40,22.2,7.7,4.4,15.3,22.4,89.5
NBA,2001,Cleveland Cavaliers,CLE,82,2948,6582,0.45,387,1026,0.38,1529,1980,0.77,968,2483,3451,1891,572,470,1196,1752,7812,36.0,80.3,0.45,4.7,12.5,0.38,18.6,24.1,0.77,11.8,30.3,42.1,23.1,7,5.7,14.6,21.4,95.3
NBA,2001,Dallas Mavericks,DAL,82,3200,6930,0.46,621,1645,0.38,1608,1994,0.81,918,2568,3486,1811,581,392,992,1842,8629,39.0,84.5,0.46,7.6,20.1,0.38,19.6,24.3,0.81,11.2,31.3,42.5,22.1,7.1,4.8,12.1,22.5,105.2
NBA,2001,Denver Nuggets,DEN,82,2915,6870,0.42,423,1285,0.33,1306,1756,0.74,1117,2310,3427,1817,613,462,1205,1873,7559,35.5,83.8,0.42,5.2,15.7,0.33,15.9,21.4,0.74,13.6,28.2,41.8,22.2,7.5,5.6,14.7,22.8,92.2
NBA,2001,Detroit Pistons,DET,82,2845,6300,0.45,567,1509,0.38,1478,1954,0.76,810,2366,3176,1765,648,565,1193,1695,7735,34.7,76.8,0.45,6.9,18.4,0.38,18.0,23.8,0.76,9.9,28.9,38.7,21.5,7.9,6.9,14.5,20.7,94.3
NBA,2001,Golden State Warriors,GSW,82,2998,6989,0.43,320,994,0.32,1693,2344,0.72,1334,2493,3827,1706,650,523,1378,1884,8009,36.6,85.2,0.43,3.9,12.1,0.32,20.6,28.6,0.72,16.3,30.4,46.7,20.8,7.9,6.4,16.8,23.0,97.7
NBA,2001,Houston Rockets,HOU,82,2837,6629,0.43,496,1480,0.34,1402,1893,0.74,1025,2411,3436,1482,537,445,1156,1476,7572,34.6,80.8,0.43,6,18,0.34,17.1,23.1,0.74,12.5,29.4,41.9,18.1,6.5,5.4,14.1,18.0,92.3
NBA,2001,Indiana Pacers,IND,82,2935,6580,0.45,405,1195,0.34,1663,2155,0.77,930,2568,3498,1884,658,436,1249,1876,7938,35.8,80.2,0.45,4.9,14.6,0.34,20.3,26.3,0.77,11.3,31.3,42.7,23.0,8,5.3,15.2,22.9,96.8
NBA,2001,Los Angeles Clippers,LAC,82,2970,6668,0.45,408,1147,0.36,1498,2026,0.74,1083,2474,3557,1714,510,540,1214,1624,7846,36.2,81.3,0.45,5,14,0.36,18.3,24.7,0.74,13.2,30.2,43.4,20.9,6.2,6.6,14.8,19.8,95.7
NBA,2001,Los Angeles Lakers,LAL,82,3150,6840,0.46,510,1439,0.35,1494,2138,0.7,1022,2607,3629,1882,625,478,1040,1823,8304,38.4,83.4,0.46,6.2,17.5,0.35,18.2,26.1,0.7,12.5,31.8,44.3,23.0,7.6,5.8,12.7,22.2,101.3
NBA,2001,Memphis Grizzlies,MEM,82,2851,6535,0.44,336,1096,0.31,1334,1883,0.71,984,2413,3397,1785,646,488,1344,1571,7372,34.8,79.7,0.44,4.1,13.4,0.31,16.3,23.0,0.71,12,29.4,41.4,21.8,7.9,6,16.4,19.2,89.9
NBA,2001,Miami Heat,MIA,82,2801,6382,0.44,312,899,0.35,1236,1708,0.72,902,2544,3446,1664,547,448,1217,1846,7150,34.2,77.8,0.44,3.8,11,0.35,15.1,20.8,0.72,11,31,42,20.3,6.7,5.5,14.8,22.5,87.2
NBA,2001,Milwaukee Bucks,MIL,82,3041,6577,0.46,593,1583,0.37,1321,1767,0.75,841,2557,3398,1847,596,388,1157,1788,7996,37.1,80.2,0.46,7.2,19.3,0.37,16.1,21.5,0.75,10.3,31.2,41.4,22.5,7.3,4.7,14.1,21.8,97.5
NBA,2001,Minnesota Timberwolves,MIN,82,3175,6887,0.46,396,1047,0.38,1399,1754,0.8,1059,2562,3621,1993,524,427,1097,1739,8145,38.7,84.0,0.46,4.8,12.8,0.38,17.1,21.4,0.8,12.9,31.2,44.2,24.3,6.4,5.2,13.4,21.2,99.3
NBA,2001,New York Knicks,NYK,82,2817,6520,0.43,474,1344,0.35,1406,1786,0.79,876,2458,3334,1720,558,288,1192,1800,7514,34.4,79.5,0.43,5.8,16.4,0.35,17.1,21.8,0.79,10.7,30,40.7,21.0,6.8,3.5,14.5,22.0,91.6
NBA,2001,Oklahoma City Thunder,SEA,82,3131,6681,0.47,489,1292,0.38,1263,1672,0.76,968,2333,3301,1926,698,364,1124,1732,8014,38.2,81.5,0.47,6,15.8,0.38,15.4,20.4,0.76,11.8,28.5,40.3,23.5,8.5,4.4,13.7,21.1,97.7
NBA,2001,Orlando Magic,ORL,82,3087,6893,0.45,620,1660,0.37,1446,1917,0.75,942,2440,3382,1804,665,384,1119,1700,8240,37.6,84.1,0.45,7.6,20.2,0.37,17.6,23.4,0.75,11.5,29.8,41.2,22.0,8.1,4.7,13.6,20.7,100.5
NBA,2001,Philadelphia 76ers,PHI,82,2804,6436,0.44,214,715,0.3,1639,2104,0.78,1092,2534,3626,1638,705,363,1256,1645,7461,34.2,78.5,0.44,2.6,8.7,0.3,20.0,25.7,0.78,13.3,30.9,44.2,20.0,8.6,4.4,15.3,20.1,91.0
NBA,2001,Phoenix Suns,PHO,82,3097,6934,0.45,358,1096,0.33,1250,1630,0.77,1072,2430,3502,1838,668,401,1205,1785,7802,37.8,84.6,0.45,4.4,13.4,0.33,15.2,19.9,0.77,13.1,29.6,42.7,22.4,8.1,4.9,14.7,21.8,95.1
NBA,2001,Portland Trail Blazers,POR,82,3004,6671,0.45,466,1318,0.35,1451,1901,0.76,1085,2444,3529,1926,702,368,1172,1613,7925,36.6,81.4,0.45,5.7,16.1,0.35,17.7,23.2,0.76,13.2,29.8,43,23.5,8.6,4.5,14.3,19.7,96.6
NBA,2001,Sacramento Kings,SAC,82,3267,7003,0.47,426,1160,0.37,1618,2154,0.75,1013,2702,3715,1958,741,375,1128,1560,8578,39.8,85.4,0.47,5.2,14.1,0.37,19.7,26.3,0.75,12.4,33,45.3,23.9,9,4.6,13.8,19.0,104.6
NBA,2001,San Antonio Spurs,SAS,82,2913,6363,0.46,438,1211,0.36,1668,2249,0.74,907,2566,3473,1643,625,537,1180,1575,7932,35.5,77.6,0.46,5.3,14.8,0.36,20.3,27.4,0.74,11.1,31.3,42.4,20.0,7.6,6.5,14.4,19.2,96.7
NBA,2001,Toronto Raptors,TOR,82,2919,6727,0.43,387,1109,0.35,1269,1717,0.74,1114,2336,3450,1779,688,454,1174,1771,7494,35.6,82.0,0.43,4.7,13.5,0.35,15.5,20.9,0.74,13.6,28.5,42.1,21.7,8.4,5.5,14.3,21.6,91.4
