"","Team","Season","impliedFGM","impliedFGA","impliedFG%","implied3FGM","implied3FGA","implied3FG%","impliedFTM","impliedFTA","impliedFT%","impliedREB","impliedAST","impliedSTL","impliedBLK","impliedTO","impliedPF","impliedPTS"
"955","NYK",1960,3174,7684,0.413066111400312,0,0,0,1993,2684,0.742548435171386,4450,1647,0,0,0,2004,8341
"956","NYK",1961,3302,7971,0.41425166227575,0,0,0,1787,2517,0.709972189114025,4313,1564,0,0,0,1909,8391
"957","NYK",1962,2851,6728,0.423751486325803,0,0,0,1702,2393,0.711241119933138,3322,1305,0,0,0,1725,7404
"958","NYK",1963,1903,4336,0.438883763837638,0,0,0,1075,1649,0.651910248635537,2667,973,0,0,0,1449,4881
"959","NYK",1964,3309,7740,0.427519379844961,0,0,0,1885,2644,0.712934947049924,4484,1535,0,0,0,2247,8503
"960","NYK",1965,2832,6476,0.437306979617048,0,0,0,1775,2373,0.747998314369996,3111,1645,0,0,0,1907,7439
"961","NYK",1966,3637,8025,0.453208722741433,0,0,0,2151,2980,0.721812080536913,4538,1782,0,0,0,2110,9425
"962","NYK",1967,3617,7892,0.458312214901166,0,0,0,2122,2983,0.711364398256788,4323,1920,0,0,0,2296,9356
"963","NYK",1968,2960,6385,0.463586530931872,0,0,0,1578,2110,0.747867298578199,3231,1729,0,0,0,1777,7498
"964","NYK",1969,3803,7975,0.476865203761756,0,0,0,1821,2484,0.733091787439614,4006,2135,0,0,0,2016,9427
"965","NYK",1981,2696,5573,0.483760990489862,58,214,0.271028037383178,1151,1551,0.742101869761444,2343,1727,594,162,1102,1556,6601
"966","NYK",1982,2314,4851,0.47701504844362,31,123,0.252032520325203,1026,1428,0.718487394957983,1930,1552,541,217,979,1442,5685
"967","NYK",1983,2623,5206,0.503841721091049,47,165,0.284848484848485,1509,1891,0.797990481226864,1917,1789,614,178,1145,1516,6802
"968","NYK",1984,3196,6565,0.486824067022087,51,198,0.257575757575758,1593,2117,0.752479924421351,2713,1938,702,182,1239,1993,8036
"969","NYK",1985,3026,6574,0.460298144204442,82,238,0.34453781512605,1405,2008,0.699701195219124,2718,1783,640,288,1277,1896,7539
"970","NYK",1986,2398,5074,0.472605439495467,106,300,0.353333333333333,1036,1471,0.704282800815772,2081,1302,501,334,941,1348,5938
"971","NYK",1987,3000,6489,0.462320850670365,177,561,0.315508021390374,1364,1809,0.754007739082366,2966,1866,714,397,1293,1991,7541
"972","NYK",1988,3579,7341,0.487535758071107,383,1135,0.337444933920705,1697,2266,0.748896734333628,3528,2002,871,437,1511,1974,9238
"973","NYK",1989,3150,6470,0.486862442040185,227,678,0.334808259587021,1612,2113,0.762896355892097,3363,1732,584,475,1227,1652,8139
"974","NYK",1990,3304,6810,0.485168869309838,185,558,0.331541218637993,1651,2144,0.770055970149254,3479,2172,638,417,1341,1758,8444
"975","NYK",1991,3046,6379,0.477504311020536,190,590,0.322033898305085,1304,1742,0.748564867967853,3007,1998,577,349,1078,1612,7586
"976","NYK",1992,2816,6076,0.463462804476629,193,604,0.31953642384106,1493,1990,0.750251256281407,3010,1933,613,324,1102,1779,7318
"977","NYK",1993,2698,5912,0.456359945872801,279,807,0.345724907063197,1400,1842,0.760043431053203,3227,1712,576,367,1130,1647,7075
"978","NYK",1994,2898,6194,0.467872134323539,529,1441,0.367106176266482,1521,2066,0.73620522749274,3252,2018,574,342,1225,1982,7846
"979","NYK",1995,2150,4654,0.461968199398367,443,1165,0.380257510729614,1010,1292,0.781733746130031,1982,1268,484,231,846,1178,5753
"980","NYK",1996,2880,6221,0.462948079086964,468,1291,0.362509682416731,1585,2119,0.747994336951392,3488,1808,629,378,1422,2031,7813
"981","NYK",1997,2590,5813,0.445553070703595,378,1125,0.336,1270,1590,0.79874213836478,2764,1688,571,197,1065,1576,6828
"982","NYK",1998,1391,3237,0.429718875502008,200,560,0.357142857142857,810,1063,0.761994355597366,1570,928,346,147,698,860,3792
"983","NYK",1999,2840,6215,0.456958970233307,351,935,0.375401069518717,1395,1767,0.789473684210526,3107,1576,496,320,1126,1840,7426
"984","NYK",2000,2443,5451,0.448174646853788,342,959,0.356621480709072,1219,1518,0.803030303030303,2775,1056,444,308,873,1420,6447
"985","NYK",2001,2580,5925,0.435443037974684,473,1342,0.352459016393443,1257,1586,0.792559899117276,2718,1649,503,222,1069,1499,6890
"986","NYK",2002,2410,5525,0.436199095022624,606,1582,0.383059418457649,1012,1230,0.822764227642276,1924,1628,482,180,912,1333,6438
"987","NYK",2003,1155,2619,0.441008018327606,154,430,0.358139534883721,497,597,0.83249581239531,1254,516,213,124,463,732,2961
"988","NYK",2004,2545,5674,0.448537187169545,440,1218,0.361247947454844,1340,1720,0.779069767441861,2632,1564,530,186,939,1554,6870
"989","NYK",2005,1842,4279,0.430474409908857,283,806,0.351116625310174,1162,1509,0.770046388336647,1899,1152,377,114,851,1261,5129
"990","NYK",2006,2622,5849,0.448281757565396,474,1370,0.345985401459854,1553,2187,0.71010516689529,2840,1424,484,211,1210,1690,7271
"991","NYK",2007,2648,6154,0.430289242768931,490,1454,0.337001375515818,1321,1764,0.748866213151927,3171,1496,503,182,997,1567,7107
"992","NYK",2008,2154,4789,0.449780747546461,509,1444,0.352493074792244,1020,1286,0.793157076205288,2541,1424,427,154,803,1177,5837
"993","NYK",2009,2325,5017,0.463424357185569,538,1527,0.352324819908317,1035,1303,0.794320798158097,2438,1184,371,196,732,1073,6223
"994","NYK",2010,1654,3544,0.466704288939052,400,1038,0.385356454720617,751,956,0.785564853556485,1806,705,307,230,542,835,4459
"995","NYK",2011,2348,5300,0.443018867924528,517,1538,0.336150845253576,1203,1622,0.741676942046856,2723,1324,620,269,1006,1372,6416
"996","NYK",2012,2445,5686,0.430003517411185,869,2300,0.377826086956522,987,1241,0.795326349717969,2182,1440,563,159,762,1250,6746
"997","NYK",2013,2532,5785,0.437683664649957,741,1992,0.371987951807229,1033,1343,0.769173492181683,2661,1469,559,271,829,1482,6838
"998","NYK",2014,1908,4527,0.421471172962227,419,1224,0.342320261437909,813,1012,0.803359683794466,1865,1153,336,168,671,1078,5048
"999","NYK",2015,2999,6828,0.439220855301699,609,1760,0.346022727272727,1393,1721,0.809413131900058,3588,1670,461,459,1022,1569,8000
"1000","NYK",2016,3037,6721,0.451867281654516,626,1789,0.349916154276132,1225,1546,0.792367399741268,3472,1461,517,444,947,1533,7925
"1001","NYK",2017,2988,6416,0.46571072319202,597,1682,0.354934601664685,1105,1379,0.801305293691081,3261,1710,486,388,1026,1493,7678
"1002","NYK",2018,1944,4704,0.413265306122449,602,1768,0.340497737556561,890,1173,0.758738277919864,2150,1066,366,194,750,1091,5380
"1003","NYK",2019,2074,4853,0.427364516793736,508,1583,0.320909665192672,814,1180,0.689830508474576,2368,1341,409,174,797,1114,5470
"1004","NYN",1968,1007,2413,0.417322834645669,28,91,0.307692307692308,654,875,0.747428571428571,1156,461,0,0,421,749,2696
"1005","NYN",1969,3223,7046,0.457422651149588,27,149,0.181208053691275,1805,2572,0.701788491446345,3702,1565,0,0,1473,2016,8278
"1006","NYN",1970,2885,6025,0.478838174273859,30,147,0.204081632653061,1555,2044,0.760763209393346,3128,1541,0,0,1360,1687,7355
"1007","NYN",1971,2965,6321,0.469071349470021,91,315,0.288888888888889,1757,2251,0.780541981341626,2814,1617,0,0,1305,1504,7778
"1008","NYN",1973,3415,7029,0.485844359083796,36,128,0.28125,1258,1675,0.751044776119403,3716,1617,677,525,1381,1700,8124
"1009","NYN",1974,3879,7943,0.488354525997734,69,252,0.273809523809524,1501,1929,0.778123379989632,3990,2007,917,516,1402,1947,9328
"1010","NYN",1975,3061,6729,0.454896715708129,107,350,0.305714285714286,1470,1864,0.78862660944206,2812,1610,727,344,1208,1577,7699
"1011","OAK",1967,488,1045,0.466985645933014,0,2,0,368,551,0.667876588021779,936,135,0,0,169,279,1344
"1012","OAK",1968,3194,6767,0.471996453376681,29,120,0.241666666666667,2445,3177,0.769593956562795,3492,1518,0,0,1540,1689,8862
"1013","OCT",2008,2304,5178,0.444959443800695,307,861,0.356562137049942,1345,1690,0.79585798816568,2429,1436,472,225,1063,1135,6260
"1014","OCT",2009,2891,6246,0.462856227985911,401,1180,0.339830508474576,1727,2137,0.808142255498362,3356,1434,610,452,1073,1585,7910
"1015","OCT",2010,2344,5114,0.458349628470864,429,1210,0.354545454545455,1672,1993,0.838936276969393,2344,1458,518,374,865,1175,6789
"1016","OCT",2011,2271,4812,0.471945137157107,461,1282,0.359594383775351,1307,1604,0.814837905236908,2378,1115,454,449,911,1108,6310
"1017","OCT",2012,2976,6138,0.484848484848485,562,1480,0.37972972972973,1747,2090,0.835885167464115,3278,1639,612,560,1109,1437,8261
"1018","OCT",2013,3004,6369,0.47165960119328,618,1731,0.357019064124783,1557,1892,0.822938689217759,3220,1722,609,429,1121,1545,8183
"1019","OCT",2014,2250,4916,0.457689178193653,475,1357,0.350036845983788,1156,1508,0.76657824933687,2766,1146,438,375,792,1275,6131
"1020","OCT",2015,3004,6369,0.47165960119328,624,1794,0.347826086956522,1452,1808,0.803097345132743,3352,1706,535,383,1123,1374,8084
"1021","OCT",2016,2700,5942,0.454392460451027,546,1682,0.32461355529132,1385,1830,0.756830601092896,3213,1538,545,304,1058,1355,7331
"1022","OCT",2017,3166,7005,0.451962883654532,856,2418,0.354011579818031,1374,1915,0.717493472584856,3574,1706,698,398,1078,1561,8562
"1023","OCT",2018,3261,7227,0.451224574512246,907,2593,0.349787890474354,1389,1945,0.71413881748072,3507,1849,685,326,1059,1601,8818
"1024","OCT",2019,2868,6118,0.46878064727035,766,2147,0.356776897997205,1422,1787,0.795747062115277,3069,1555,549,352,932,1381,7924
"1025","ORL",1989,3214,7028,0.457313602731929,116,393,0.295165394402036,1894,2491,0.760337213970293,3374,1951,589,274,1321,1810,8438
"1026","ORL",1990,2973,6613,0.449569030697112,270,754,0.358090185676393,1651,2176,0.758731617647059,2780,1722,547,213,1204,1529,7867
"1027","ORL",1991,2916,6485,0.449653045489591,191,580,0.329310344827586,1571,2092,0.750956022944551,3126,1708,584,308,1217,1771,7594
"1028","ORL",1992,3156,6493,0.486061912829201,311,862,0.360788863109049,1758,2416,0.727649006622517,3511,1872,523,464,1331,1841,8381
"1029","ORL",1993,3231,6597,0.489768076398363,394,1136,0.346830985915493,1536,2250,0.682666666666667,3168,2019,653,393,1216,1497,8392
"1030","ORL",1994,3334,6608,0.50453995157385,523,1412,0.370396600566572,1576,2355,0.669214437367304,3213,2230,637,402,1190,1491,8767
"1031","ORL",1995,3062,6361,0.481370853639365,622,1639,0.379499694935937,1517,2192,0.69206204379562,3160,2013,647,401,1091,1536,8263
"1032","ORL",1996,2788,6378,0.437127626215114,560,1649,0.339599757428745,1449,1939,0.747292418772563,3180,1669,685,346,1161,1586,7585
"1033","ORL",1997,2169,4980,0.435542168674699,259,778,0.332904884318766,1079,1529,0.705689993459778,2552,1476,540,350,937,1139,5676
"1034","ORL",1998,1525,3574,0.426692781197538,222,664,0.33433734939759,798,1143,0.698162729658793,1942,1005,465,194,740,771,4070
"1035","ORL",1999,2344,5148,0.455322455322455,283,810,0.349382716049383,1131,1498,0.755006675567423,2367,1457,517,300,1083,1450,6102
"1036","ORL",2000,2815,6513,0.432212498080762,488,1340,0.364179104477612,1383,1911,0.723704866562009,3029,1745,603,393,1107,1677,7501
"1037","ORL",2001,2538,5725,0.443318777292576,600,1594,0.376411543287327,1225,1567,0.78174856413529,2312,1608,525,206,899,1115,6901
"1038","ORL",2002,2127,4926,0.431790499390987,435,1177,0.369583687340697,1247,1574,0.792249047013977,2194,1352,543,177,801,1222,5936
"1039","ORL",2003,2094,4905,0.426911314984709,336,983,0.341810783316378,1078,1438,0.749652294853964,2089,1086,340,154,715,978,5602
"1040","ORL",2004,2562,5647,0.453692225960687,252,753,0.334661354581673,1499,1973,0.759756715661429,2836,1387,483,327,1076,1514,6875
"1041","ORL",2005,2295,4818,0.476338729763387,276,710,0.388732394366197,1238,1720,0.719767441860465,2558,1067,407,255,878,1428,6104
"1042","ORL",2006,2840,6036,0.470510271703115,342,962,0.355509355509356,1666,2371,0.702657106706031,3229,1507,548,410,1313,1845,7688
"1043","ORL",2007,2609,5478,0.47626871120847,680,1764,0.385487528344671,1558,2143,0.727018198786748,2859,1583,441,261,1013,1343,7456
"1044","ORL",2008,2696,5829,0.462515011151141,726,1878,0.386581469648562,1510,2115,0.713947990543735,3289,1395,491,426,1020,1500,7628
"1045","ORL",2009,2886,6161,0.468430449602337,841,2241,0.375278893351183,1523,2113,0.720776147657359,3419,1596,500,429,1086,1560,8136
"1046","ORL",2010,1884,3883,0.4851918619624,395,1064,0.371240601503759,1120,1625,0.689230769230769,2446,930,309,289,766,947,5283
"1047","ORL",2011,2205,4972,0.4434835076428,669,1781,0.375631667602471,968,1471,0.65805574439157,2652,1271,428,241,892,1085,6047
"1048","ORL",2012,2105,4739,0.444186537244144,310,1004,0.308764940239044,640,861,0.743321718931475,2480,1189,384,252,757,1061,5160
"1049","ORL",2013,2358,5392,0.437314540059347,559,1583,0.35312697409981,1094,1410,0.775886524822695,2357,1537,507,246,969,1300,6369
"1050","ORL",2014,3076,6792,0.452885747938751,554,1598,0.346683354192741,1141,1565,0.729073482428115,3429,1692,647,314,1175,1714,7847
"1051","ORL",2015,2688,5902,0.45543883429346,496,1424,0.348314606741573,991,1314,0.754185692541857,2669,1664,551,312,928,1346,6863
"1052","ORL",2016,2455,5684,0.431914144968332,551,1718,0.320721769499418,1081,1396,0.774355300859599,2443,1616,473,194,839,1125,6542
"1053","ORL",2017,2874,6452,0.445443273403596,818,2336,0.350171232876712,1157,1503,0.76979374584165,3056,1612,542,363,1006,1425,7723
"1054","ORL",2018,3177,6935,0.458111031002163,913,2528,0.361155063291139,1148,1468,0.782016348773842,3543,1944,510,419,969,1429,8415
"1055","ORL",2019,2775,6247,0.444213222346726,768,2231,0.344240251008516,1243,1602,0.775905118601748,3061,1716,582,370,851,1252,7561
"1056","PHI",1946,1432,5111,0.280180003913129,0,0,0,1037,1513,0.685393258426966,0,330,0,0,0,1012,3901
"1057","PHI",1947,1110,4253,0.26099224077122,0,0,0,816,1125,0.725333333333333,0,298,0,0,0,787,3036
"1058","PHI",1948,1775,5494,0.323079723334547,0,0,0,1319,1822,0.723929747530187,0,999,0,0,0,1343,4869
"1059","PHI",1949,1514,4788,0.316207184628237,0,0,0,1234,1748,0.705949656750572,0,900,0,0,0,1294,4262
"1060","PHI",1950,1863,5342,0.348745788094347,0,0,0,1588,2077,0.764564275397208,3106,1406,0,0,0,1600,5314
"1061","PHI",1951,2039,5367,0.379914291037824,0,0,0,1634,2143,0.762482501166589,3226,1593,0,0,0,1806,5712
"1062","PHI",1952,1676,4596,0.364664926022628,0,0,0,1325,1950,0.67948717948718,2637,1271,0,0,0,1448,4677
"1063","PHI",1953,2023,5431,0.372491253912723,0,0,0,1586,2272,0.69806338028169,3313,1468,0,0,0,1740,5632
"1064","PHI",1954,2172,5687,0.381923685598734,0,0,0,1811,2458,0.736777868185517,3605,1501,0,0,0,1515,6155
"1065","PHI",1955,2629,6402,0.410652920962199,0,0,0,2135,2817,0.757898473553426,3884,1877,0,0,0,1858,7393
"1066","PHI",1956,2523,6369,0.396137541215261,0,0,0,2036,2621,0.776802747043113,3695,1438,0,0,0,1681,7082
"1067","PHI",1957,2721,7144,0.380879059350504,0,0,0,1961,2572,0.76244167962675,4177,1422,0,0,0,1681,7403
"1068","PHI",1958,2482,6463,0.384032183196658,0,0,0,1557,2100,0.741428571428571,3786,1074,0,0,0,1534,6521
"1069","PHI",1959,3549,8678,0.40896519935469,0,0,0,1797,2686,0.669024571854058,5265,1783,0,0,0,1707,8895
"1070","PHI",1960,3768,8883,0.424181019925701,0,0,0,2022,3108,0.650579150579151,5276,1959,0,0,0,1936,9558
"1071","PHI",1961,3771,8547,0.441207441207441,0,0,0,2130,3122,0.682254964766176,5001,1939,0,0,0,1886,9672
"1072","PHI",1963,3394,8114,0.418289376386492,0,0,0,2183,2850,0.765964912280702,4509,1643,0,0,0,2249,8971
"1073","PHI",1964,2630,6475,0.406177606177606,0,0,0,1819,2364,0.769458544839255,3513,1378,0,0,0,1806,7079
"1074","PHI",1965,3643,8168,0.446008814887365,0,0,0,2083,3136,0.66422193877551,5001,1897,0,0,0,2079,9369
"1075","PHI",1966,3912,8103,0.482784154017031,0,0,0,2319,3411,0.67985927880387,5101,2138,0,0,0,1906,10143
"1076","PHI",1967,3896,8264,0.471442400774443,0,0,0,2082,3255,0.63963133640553,5032,2176,0,0,0,1800,9874
"1077","PHI",1968,3673,8092,0.453905091448344,0,0,0,2178,3003,0.725274725274725,4297,1882,0,0,0,2058,9524
"1078","PHI",1969,3914,8344,0.469079578139981,0,0,0,2168,2884,0.751733703190014,4463,2127,0,0,0,2196,9996
"1079","PHI",1981,3460,6668,0.518896220755849,40,136,0.294117647058824,1779,2357,0.754773016546457,3194,2218,831,585,1381,2050,8739
"1080","PHI",1982,3189,6325,0.504189723320158,25,107,0.233644859813084,1835,2419,0.758577924762298,3124,1886,734,495,1361,1565,8238
"1081","PHI",1983,2931,5848,0.501196990424077,28,99,0.282828282828283,1869,2430,0.769135802469136,2777,1824,689,480,1363,1561,7759
"1082","PHI",1984,3421,6943,0.492726487109319,59,224,0.263392857142857,2308,2873,0.803341454925165,3602,1992,812,527,1538,1928,9209
"1083","PHI",1985,3015,6087,0.495317890586496,33,169,0.195266272189349,1917,2511,0.763440860215054,3190,1796,763,396,1380,1439,7980
"1084","PHI",1986,3048,6145,0.496013018714402,77,316,0.243670886075949,1849,2444,0.756546644844517,3285,1726,693,524,1362,1599,8022
"1085","PHI",1987,2265,4682,0.483767620674925,85,308,0.275974025974026,1433,1908,0.75104821802935,2125,1426,482,248,937,1106,6048
"1086","PHI",1988,3190,6547,0.487246066900871,200,629,0.317965023847377,1791,2261,0.792127377266696,3128,1990,636,308,1055,1448,8371
"1087","PHI",1989,3391,6917,0.490241434147752,188,541,0.347504621072089,1943,2472,0.786003236245955,3481,1922,676,362,1141,1669,8913
"1088","PHI",1990,2876,5980,0.480936454849498,193,604,0.31953642384106,1640,2086,0.786193672099712,2891,1708,625,410,1038,1452,7585
"1089","PHI",1991,2958,6188,0.478021978021978,206,623,0.330658105939005,1641,2095,0.783293556085919,3081,1503,614,455,1053,1310,7763
"1090","PHI",1992,3207,7034,0.455928348023884,330,941,0.350690754516472,1768,2242,0.788581623550401,3443,2035,669,561,1295,1590,8512
"1091","PHI",1993,2425,5357,0.452678738099683,252,729,0.345679012345679,1195,1710,0.698830409356725,2837,1418,515,477,1077,1169,6297
"1092","PHI",1994,2939,6536,0.449663402692778,352,919,0.383025027203482,1564,2119,0.738084001887683,3319,1551,641,576,1282,1822,7794
"1093","PHI",1995,2126,4923,0.431850497664026,416,1236,0.336569579288026,1281,1731,0.740034662045061,2006,1269,466,287,1004,1145,5949
"1094","PHI",1996,2876,6580,0.437082066869301,433,1356,0.319321533923304,1736,2363,0.734659331358443,3114,1638,622,340,1340,1513,7921
"1095","PHI",1997,1562,3541,0.441118328155888,167,546,0.305860805860806,1005,1357,0.740604274134119,1580,887,361,153,674,807,4296
"1096","PHI",1998,1324,3127,0.423409018228334,88,337,0.261127596439169,832,1127,0.738243123336291,1478,858,461,103,604,806,3568
"1097","PHI",1999,2132,4886,0.436348751534998,161,473,0.340380549682875,1101,1546,0.71216041397154,2421,1427,611,124,856,1292,5526
"1098","PHI",2000,2148,4905,0.437920489296636,207,653,0.316998468606432,1252,1647,0.760170006071645,2429,1321,556,121,893,1121,5755
"1099","PHI",2001,2415,5629,0.42902824658021,214,712,0.300561797752809,1324,1666,0.794717887154862,2580,1535,656,138,976,1286,6368
"1100","PHI",2002,2420,5508,0.439360929557008,244,786,0.310432569974555,1457,1817,0.801871216290589,2315,1632,712,161,947,1293,6541
"1101","PHI",2003,2631,6165,0.42676399026764,339,992,0.341733870967742,1445,1913,0.755358076319916,3203,1627,646,350,1180,1627,7046
"1102","PHI",2004,2042,4746,0.430257058575643,477,1354,0.352289512555391,1347,1657,0.812914906457453,2064,1438,586,149,897,1158,5908
"1103","PHI",2005,2676,5954,0.449445750755794,373,1020,0.365686274509804,1605,2047,0.784074255007328,2724,1587,595,302,986,1352,7330
"1104","PHI",2006,1932,4258,0.453734147487083,269,742,0.362533692722372,1066,1367,0.779809802487198,1924,996,404,242,800,1122,5199
"1105","PHI",2007,2932,6323,0.463703938004112,259,829,0.312424607961399,1464,2078,0.704523580365736,3289,1618,681,371,1068,1491,7587
"1106","PHI",2008,2800,6103,0.45879075864329,341,1072,0.318097014925373,1558,2073,0.751567776169802,2993,1601,624,323,1025,1495,7499
